Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
,skirts-blue-xm0a,,,,,,TRUE,active,W2080208-2,,Size,S,,#N/A,,,,,,1600,2080,814,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908746/brownbutter_products/W2080208_2.jpg,2,Skirts - Blue - S,,FALSE,,,,,,,,,,,FALSE,,,,,
Shorts - Black,shorts-black-gpm1,<p>Comfortable and fashionable shorts - black</p>,BrownButter,Apparel & Accessories > Clothing,Shorts,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W208608-1,,Size,XS,,#N/A,,,,,,1200,1560,594,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908747/brownbutter_products/W208608_1.jpg,1,Shorts - Black - XS,,FALSE,Shorts - Black | BrownButter - Premium Fashion,"Shop Shorts - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W208608,,,New,FALSE,,,,,
,shorts-black-gpm1,,,,,,TRUE,active,W208608-2,,Size,S,,#N/A,,,,,,1200,1560,594,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908748/brownbutter_products/W208608_2.jpg,2,Shorts - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
Shorts - Blue,shorts-blue-07eo,<p>Comfortable and fashionable shorts - blue</p>,BrownButter,Apparel & Accessories > Clothing,Shorts,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W208852A-1,,Size,XS,,#N/A,,,,,,1100,1430,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908750/brownbutter_products/W208852A_1.jpg,1,Shorts - Blue - XS,,FALSE,Shorts - Blue | BrownButter - Premium Fashion,"Shop Shorts - Blue at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Blue,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W208852A,,,New,FALSE,,,,,
,shorts-blue-07eo,,,,,,TRUE,active,W208852A-2,,Size,S,,#N/A,,,,,,1100,1430,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908751/brownbutter_products/W208852A_2.jpg,2,Shorts - Blue - S,,FALSE,,,,,,,,,,,FALSE,,,,,
Shorts - Black,shorts-black-6qu7,<p>Premium quality shorts - black</p>,BrownButter,Apparel & Accessories > Clothing,Shorts,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W208852B-1,,Size,XS,,#N/A,,,,,,1100,1430,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908752/brownbutter_products/W208852B_1.jpg,1,Shorts - Black - XS,,FALSE,Shorts - Black | BrownButter - Premium Fashion,"Shop Shorts - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W208852B,,,New,FALSE,,,,,
,shorts-black-6qu7,,,,,,TRUE,active,W208852B-2,,Size,S,,#N/A,,,,,,1100,1430,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775908753/brownbutter_products/W208852B_2.jpg,2,Shorts - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
Blouses - Maroon,blouses-maroon-t77y,<p>Stylish blouses - maroon for everyday wear</p>,BrownButter,Apparel & Accessories > Clothing,Blouses,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W254K2522027-1,,Size,XS,,#N/A,,,,,,1400,1820,707,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659734/brownbutter_products/W254K2522027_1.jpg,1,Blouses - Maroon - XS,,FALSE,Blouses - Maroon | BrownButter - Premium Fashion,"Shop Blouses - Maroon at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Maroon,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W254K2522027,,,New,FALSE,,,,,
,blouses-maroon-t77y,,,,,,TRUE,active,W254K2522027-2,,Size,S,,#N/A,,,,,,1400,1820,707,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659735/brownbutter_products/W254K2522027_2.jpg,2,Blouses - Maroon - S,,FALSE,,,,,,,,,,,FALSE,,,,,
One Piece - Pink,one-piece-pink-ekm5,<p>Premium quality one piece - pink</p>,BrownButter,Apparel & Accessories > Clothing,One Piece,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W254K2623008-1,,Size,XS,,#N/A,,,,,,2000,2600,1004,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818811/brownbutter_products/W254K2623008_1.jpg,1,One Piece - Pink - XS,,FALSE,One Piece - Pink | BrownButter - Premium Fashion,"Shop One Piece - Pink at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Pink,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W254K2623008,,,New,FALSE,,,,,
,one-piece-pink-ekm5,,,,,,TRUE,active,W254K2623008-2,,Size,S,,#N/A,,,,,,2000,2600,1004,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818812/brownbutter_products/W254K2623008_2.jpg,2,One Piece - Pink - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,one-piece-pink-ekm5,,,,,,TRUE,active,W254K2623008-3,,Size,M,,#N/A,,,,,,2000,2600,1004,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818813/brownbutter_products/W254K2623008_3.jpg,3,One Piece - Pink - M,,FALSE,,,,,,,,,,,FALSE,,,,,
One Piece - Blue,one-piece-blue-v4ur,<p>Trending one piece - blue collection</p>,BrownButter,Apparel & Accessories > Clothing,One Piece,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W2812495-1,,Size,XS,,#N/A,,,,,,2000,2600,1004,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818815/brownbutter_products/W2812495_1.jpg,1,One Piece - Blue - XS,,FALSE,One Piece - Blue | BrownButter - Premium Fashion,"Shop One Piece - Blue at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Blue,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W2812495,,,New,FALSE,,,,,
,one-piece-blue-v4ur,,,,,,TRUE,active,W2812495-2,,Size,S,,#N/A,,,,,,2000,2600,1004,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818816/brownbutter_products/W2812495_2.jpg,2,One Piece - Blue - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,one-piece-blue-v4ur,,,,,,TRUE,active,W2812495-3,,Size,M,,#N/A,,,,,,2000,2600,1004,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818817/brownbutter_products/W2812495_3.jpg,3,One Piece - Blue - M,,FALSE,,,,,,,,,,,FALSE,,,,,
Dresses - Red,dresses-red-svz0,<p>Trending dresses - red collection</p>,BrownButter,Apparel & Accessories > Clothing,Dresses,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W2812515A-1,,Size,XS,,#N/A,,,,,,2100,2730,1027,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818818/brownbutter_products/W2812515A_1.jpg,1,Dresses - Red - XS,,FALSE,Dresses - Red | BrownButter - Premium Fashion,"Shop Dresses - Red at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Red,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W2812515A,,,New,FALSE,,,,,
,dresses-red-svz0,,,,,,TRUE,active,W2812515A-2,,Size,S,,#N/A,,,,,,2100,2730,1027,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818820/brownbutter_products/W2812515A_2.jpg,2,Dresses - Red - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,dresses-red-svz0,,,,,,TRUE,active,W2812515A-3,,Size,M,,#N/A,,,,,,2100,2730,1027,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818821/brownbutter_products/W2812515A_3.jpg,3,Dresses - Red - M,,FALSE,,,,,,,,,,,FALSE,,,,,
Dresses - Brown,dresses-brown-737q,<p>Must-have dresses - brown</p>,BrownButter,Apparel & Accessories > Clothing,Dresses,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W2812515B-1,,Size,XS,,#N/A,,,,,,2100,2730,1027,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818822/brownbutter_products/W2812515B_1.jpg,1,Dresses - Brown - XS,,FALSE,Dresses - Brown | BrownButter - Premium Fashion,"Shop Dresses - Brown at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Brown,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W2812515B,,,New,FALSE,,,,,
,dresses-brown-737q,,,,,,TRUE,active,W2812515B-2,,Size,S,,#N/A,,,,,,2100,2730,1027,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818823/brownbutter_products/W2812515B_2.jpg,2,Dresses - Brown - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,dresses-brown-737q,,,,,,TRUE,active,W2812515B-3,,Size,M,,#N/A,,,,,,2100,2730,1027,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818825/brownbutter_products/W2812515B_3.jpg,3,Dresses - Brown - M,,FALSE,,,,,,,,,,,FALSE,,,,,
Dresses - Brown,dresses-brown-jai5,<p>Premium quality dresses - brown</p>,BrownButter,Apparel & Accessories > Clothing,Dresses,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W2812515C-1,,Size,XS,,#N/A,,,,,,2100,2730,1027,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818826/brownbutter_products/W2812515C_1.jpg,1,Dresses - Brown - XS,,FALSE,Dresses - Brown | BrownButter - Premium Fashion,"Shop Dresses - Brown at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Brown,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W2812515C,,,New,FALSE,,,,,
,dresses-brown-jai5,,,,,,TRUE,active,W2812515C-2,,Size,S,,#N/A,,,,,,2100,2730,1027,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818828/brownbutter_products/W2812515C_2.jpg,2,Dresses - Brown - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,dresses-brown-jai5,,,,,,TRUE,active,W2812515C-3,,Size,M,,#N/A,,,,,,2100,2730,1027,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818829/brownbutter_products/W2812515C_3.jpg,3,Dresses - Brown - M,,FALSE,,,,,,,,,,,FALSE,,,,,
One Piece - Green,one-piece-green-g56j,<p>Stylish one piece - green for everyday wear</p>,BrownButter,Apparel & Accessories > Clothing,One Piece,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W2812629-1,,Size,XS,,#N/A,,,,,,2000,2600,1022,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818830/brownbutter_products/W2812629_1.jpg,1,One Piece - Green - XS,,FALSE,One Piece - Green | BrownButter - Premium Fashion,"Shop One Piece - Green at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Green,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W2812629,,,New,FALSE,,,,,
,one-piece-green-g56j,,,,,,TRUE,active,W2812629-2,,Size,S,,#N/A,,,,,,2000,2600,1022,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818832/brownbutter_products/W2812629_2.jpg,2,One Piece - Green - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,one-piece-green-g56j,,,,,,TRUE,active,W2812629-3,,Size,M,,#N/A,,,,,,2000,2600,1022,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818834/brownbutter_products/W2812629_3.jpg,3,One Piece - Green - M,,FALSE,,,,,,,,,,,FALSE,,,,,
One Piece - White,one-piece-white-6vmj,<p>Must-have one piece - white</p>,BrownButter,Apparel & Accessories > Clothing,One Piece,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W289D3883XHC-1,,Size,XS,,#N/A,,,,,,1600,2080,810,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818836/brownbutter_products/W289D3883XHC_1.jpg,1,One Piece - White - XS,,FALSE,One Piece - White | BrownButter - Premium Fashion,"Shop One Piece - White at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",White,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W289D3883XHC,,,New,FALSE,,,,,
,one-piece-white-6vmj,,,,,,TRUE,active,W289D3883XHC-2,,Size,S,,#N/A,,,,,,1600,2080,810,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818837/brownbutter_products/W289D3883XHC_2.jpg,2,One Piece - White - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,one-piece-white-6vmj,,,,,,TRUE,active,W289D3883XHC-3,,Size,M,,#N/A,,,,,,1600,2080,810,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818839/brownbutter_products/W289D3883XHC_3.jpg,3,One Piece - White - M,,FALSE,,,,,,,,,,,FALSE,,,,,
Dresses - Black,dresses-black-qxho,<p>Comfortable and fashionable dresses - black</p>,BrownButter,Apparel & Accessories > Clothing,Dresses,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303D0C4227AB-1,,Size,XS,,#N/A,,,,,,1800,2340,923,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818840/brownbutter_products/W303D0C4227AB_1.jpg,1,Dresses - Black - XS,,FALSE,Dresses - Black | BrownButter - Premium Fashion,"Shop Dresses - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303D0C4227AB,,,New,FALSE,,,,,
,dresses-black-qxho,,,,,,TRUE,active,W303D0C4227AB-2,,Size,S,,#N/A,,,,,,1800,2340,923,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818842/brownbutter_products/W303D0C4227AB_2.jpg,2,Dresses - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,dresses-black-qxho,,,,,,TRUE,active,W303D0C4227AB-3,,Size,M,,#N/A,,,,,,1800,2340,923,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818843/brownbutter_products/W303D0C4227AB_3.jpg,3,Dresses - Black - M,,FALSE,,,,,,,,,,,FALSE,,,,,
One Piece - Black,one-piece-black-mkm2,<p>Stylish one piece - black for everyday wear</p>,BrownButter,Apparel & Accessories > Clothing,One Piece,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303D4917371K-1,,Size,XS,,#N/A,,,,,,1600,2080,805,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818845/brownbutter_products/W303D4917371K_1.jpg,1,One Piece - Black - XS,,FALSE,One Piece - Black | BrownButter - Premium Fashion,"Shop One Piece - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303D4917371K,,,New,FALSE,,,,,
,one-piece-black-mkm2,,,,,,TRUE,active,W303D4917371K-2,,Size,S,,#N/A,,,,,,1600,2080,805,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818847/brownbutter_products/W303D4917371K_2.jpg,2,One Piece - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,one-piece-black-mkm2,,,,,,TRUE,active,W303D4917371K-3,,Size,M,,#N/A,,,,,,1600,2080,805,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818848/brownbutter_products/W303D4917371K_3.jpg,3,One Piece - Black - M,,FALSE,,,,,,,,,,,FALSE,,,,,
Dresses - Yellow,dresses-yellow-gx2f,<p>Must-have dresses - yellow</p>,BrownButter,Apparel & Accessories > Clothing,Dresses,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303D5719763AC-1,,Size,XS,,#N/A,,,,,,1800,2340,923,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818850/brownbutter_products/W303D5719763AC_1.jpg,1,Dresses - Yellow - XS,,FALSE,Dresses - Yellow | BrownButter - Premium Fashion,"Shop Dresses - Yellow at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Yellow,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303D5719763AC,,,New,FALSE,,,,,
,dresses-yellow-gx2f,,,,,,TRUE,active,W303D5719763AC-2,,Size,S,,#N/A,,,,,,1800,2340,923,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818852/brownbutter_products/W303D5719763AC_2.jpg,2,Dresses - Yellow - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,dresses-yellow-gx2f,,,,,,TRUE,active,W303D5719763AC-3,,Size,M,,#N/A,,,,,,1800,2340,923,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818853/brownbutter_products/W303D5719763AC_3.jpg,3,Dresses - Yellow - M,,FALSE,,,,,,,,,,,FALSE,,,,,
One Piece - Black,one-piece-black-v7dt,<p>Stylish one piece - black for everyday wear</p>,BrownButter,Apparel & Accessories > Clothing,One Piece,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303D5920173K-1,,Size,XS,,#N/A,,,,,,2100,2730,1064,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818855/brownbutter_products/W303D5920173K_1.jpg,1,One Piece - Black - XS,,FALSE,One Piece - Black | BrownButter - Premium Fashion,"Shop One Piece - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303D5920173K,,,New,FALSE,,,,,
,one-piece-black-v7dt,,,,,,TRUE,active,W303D5920173K-2,,Size,S,,#N/A,,,,,,2100,2730,1064,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818857/brownbutter_products/W303D5920173K_2.jpg,2,One Piece - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,one-piece-black-v7dt,,,,,,TRUE,active,W303D5920173K-3,,Size,M,,#N/A,,,,,,2100,2730,1064,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818858/brownbutter_products/W303D5920173K_3.jpg,3,One Piece - Black - M,,FALSE,,,,,,,,,,,FALSE,,,,,
One Piece - Blue,one-piece-blue-4hh7,<p>Must-have one piece - blue</p>,BrownButter,Apparel & Accessories > Clothing,One Piece,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303D5920313K-1,,Size,XS,,#N/A,,,,,,2000,2600,994,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818859/brownbutter_products/W303D5920313K_1.jpg,1,One Piece - Blue - XS,,FALSE,One Piece - Blue | BrownButter - Premium Fashion,"Shop One Piece - Blue at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Blue,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303D5920313K,,,New,FALSE,,,,,
,one-piece-blue-4hh7,,,,,,TRUE,active,W303D5920313K-2,,Size,S,,#N/A,,,,,,2000,2600,994,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818861/brownbutter_products/W303D5920313K_2.jpg,2,One Piece - Blue - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,one-piece-blue-4hh7,,,,,,TRUE,active,W303D5920313K-3,,Size,M,,#N/A,,,,,,2000,2600,994,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818862/brownbutter_products/W303D5920313K_3.jpg,3,One Piece - Blue - M,,FALSE,,,,,,,,,,,FALSE,,,,,
Dresses - Coffee Brown,dresses-coffee-brown-yaqw,<p>Stylish dresses - coffee brown for everyday wear</p>,BrownButter,Apparel & Accessories > Clothing,Dresses,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303D5C20764AC-1,,Size,XS,,#N/A,,,,,,2300,2990,1135,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818864/brownbutter_products/W303D5C20764AC_1.jpg,1,Dresses - Coffee Brown - XS,,FALSE,Dresses - Coffee Brown | BrownButter - Premium Fashion,"Shop Dresses - Coffee Brown at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Coffee Brown,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303D5C20764AC,,,New,FALSE,,,,,
,dresses-coffee-brown-yaqw,,,,,,TRUE,active,W303D5C20764AC-2,,Size,S,,#N/A,,,,,,2300,2990,1135,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818865/brownbutter_products/W303D5C20764AC_2.jpg,2,Dresses - Coffee Brown - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,dresses-coffee-brown-yaqw,,,,,,TRUE,active,W303D5C20764AC-3,,Size,M,,#N/A,,,,,,2300,2990,1135,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818867/brownbutter_products/W303D5C20764AC_3.jpg,3,Dresses - Coffee Brown - M,,FALSE,,,,,,,,,,,FALSE,,,,,
One Piece - Black,one-piece-black-aq43,<p>Trending one piece - black collection</p>,BrownButter,Apparel & Accessories > Clothing,One Piece,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303D5C20811KB-1,,Size,XS,,#N/A,,,,,,1800,2340,923,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818868/brownbutter_products/W303D5C20811KB_1.jpg,1,One Piece - Black - XS,,FALSE,One Piece - Black | BrownButter - Premium Fashion,"Shop One Piece - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303D5C20811KB,,,New,FALSE,,,,,
,one-piece-black-aq43,,,,,,TRUE,active,W303D5C20811KB-2,,Size,S,,#N/A,,,,,,1800,2340,923,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818869/brownbutter_products/W303D5C20811KB_2.jpg,2,One Piece - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,one-piece-black-aq43,,,,,,TRUE,active,W303D5C20811KB-3,,Size,M,,#N/A,,,,,,1800,2340,923,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818871/brownbutter_products/W303D5C20811KB_3.jpg,3,One Piece - Black - M,,FALSE,,,,,,,,,,,FALSE,,,,,
One Piece - Beige,one-piece-beige-870m,<p>Trending one piece - beige collection</p>,BrownButter,Apparel & Accessories > Clothing,One Piece,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W303D5C20811KC-1,,Size,XS,,#N/A,,,,,,1800,2340,923,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818873/brownbutter_products/W303D5C20811KC_1.jpg,1,One Piece - Beige - XS,,FALSE,One Piece - Beige | BrownButter - Premium Fashion,"Shop One Piece - Beige at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Beige,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W303D5C20811KC,,,New,FALSE,,,,,
,one-piece-beige-870m,,,,,,TRUE,active,W303D5C20811KC-2,,Size,S,,#N/A,,,,,,1800,2340,923,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818874/brownbutter_products/W303D5C20811KC_2.jpg,2,One Piece - Beige - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,one-piece-beige-870m,,,,,,TRUE,active,W303D5C20811KC-3,,Size,M,,#N/A,,,,,,1800,2340,923,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818876/brownbutter_products/W303D5C20811KC_3.jpg,3,One Piece - Beige - M,,FALSE,,,,,,,,,,,FALSE,,,,,
