Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
,,,,,,,TRUE,active,W397A9489A-5,,Size,XL,,,,,,,,800,1200,408,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Black,tops-black-o4c0,Stylish tops - black for everyday wear,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W397A9515B-1,,Size,XS,,,,,,,,1100,1600,548,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659835/brownbutter_products/W397A9515B_1.jpg,1,Tops - Black - XS,,FALSE,Tops - Black | BrownButter - Premium Fashion,"Shop Tops - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W397A9515B,,,New,FALSE,,,,,
,,,,,,,TRUE,active,W397A9515B-2,,Size,S,,,,,,,,1100,1600,548,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659837/brownbutter_products/W397A9515B_2.jpg,2,Tops - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W397A9515B-3,,Size,M,,,,,,,,1100,1600,548,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W397A9515B-4,,Size,L,,,,,,,,1100,1600,548,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W397A9515B-5,,Size,XL,,,,,,,,1100,1600,548,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Beige,tops-beige-hu7w,Must-have tops - beige,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W444A922-1,,Size,XS,,,,,,,,1400,2100,690,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659838/brownbutter_products/W444A922_1.jpg,1,Tops - Beige - XS,,FALSE,Tops - Beige | BrownButter - Premium Fashion,"Shop Tops - Beige at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Beige,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W444A922,,,New,FALSE,,,,,
,,,,,,,TRUE,active,W444A922-2,,Size,S,,,,,,,,1400,2100,690,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659839/brownbutter_products/W444A922_2.jpg,2,Tops - Beige - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W444A922-3,,Size,M,,,,,,,,1400,2100,690,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W444A922-4,,Size,L,,,,,,,,1400,2100,690,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W444A922-5,,Size,XL,,,,,,,,1400,2100,690,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Pink,tops-pink-o4te,Comfortable and fashionable tops - pink,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W44617858-1,,Size,XS,,,,,,,,1200,1900,620,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659840/brownbutter_products/W44617858_1.jpg,1,Tops - Pink - XS,,FALSE,Tops - Pink | BrownButter - Premium Fashion,"Shop Tops - Pink at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Pink,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W44617858,,,New,FALSE,,,,,
,,,,,,,TRUE,active,W44617858-2,,Size,S,,,,,,,,1200,1900,620,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659841/brownbutter_products/W44617858_2.jpg,2,Tops - Pink - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W44617858-3,,Size,M,,,,,,,,1200,1900,620,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W44617858-4,,Size,L,,,,,,,,1200,1900,620,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W44617858-5,,Size,XL,,,,,,,,1200,1900,620,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Black,tops-black-839t,Comfortable and fashionable tops - black,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W4892256A-1,,Size,XS,,,,,,,,900,1300,433,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659842/brownbutter_products/W4892256A_1.jpg,1,Tops - Black - XS,,FALSE,Tops - Black | BrownButter - Premium Fashion,"Shop Tops - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W4892256A,,,New,FALSE,,,,,
,,,,,,,TRUE,active,W4892256A-2,,Size,S,,,,,,,,900,1300,433,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659843/brownbutter_products/W4892256A_2.jpg,2,Tops - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W4892256A-3,,Size,M,,,,,,,,900,1300,433,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W4892256A-4,,Size,L,,,,,,,,900,1300,433,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W4892256A-5,,Size,XL,,,,,,,,900,1300,433,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Black,tops-black-1huf,Trending tops - black collection,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W48925278B-1,,Size,XS,,,,,,,,800,1200,410,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659845/brownbutter_products/W48925278B_1.jpg,1,Tops - Black - XS,,FALSE,Tops - Black | BrownButter - Premium Fashion,"Shop Tops - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W48925278B,,,New,FALSE,,,,,
,,,,,,,TRUE,active,W48925278B-2,,Size,S,,,,,,,,800,1200,410,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659846/brownbutter_products/W48925278B_2.jpg,2,Tops - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W48925278B-3,,Size,M,,,,,,,,800,1200,410,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W48925278B-4,,Size,L,,,,,,,,800,1200,410,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W48925278B-5,,Size,XL,,,,,,,,800,1200,410,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Yellow,tops-yellow-2v31,Trending tops - yellow collection,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W4892852C-1,,Size,XS,,,,,,,,800,1200,387,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659847/brownbutter_products/W4892852C_1.jpg,1,Tops - Yellow - XS,,FALSE,Tops - Yellow | BrownButter - Premium Fashion,"Shop Tops - Yellow at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Yellow,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W4892852C,,,New,FALSE,,,,,
,,,,,,,TRUE,active,W4892852C-2,,Size,S,,,,,,,,800,1200,387,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659848/brownbutter_products/W4892852C_2.jpg,2,Tops - Yellow - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W4892852C-3,,Size,M,,,,,,,,800,1200,387,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W4892852C-4,,Size,L,,,,,,,,800,1200,387,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W4892852C-5,,Size,XL,,,,,,,,800,1200,387,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Pink,tops-pink-5qt6,Premium quality tops - pink,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W519FF207127A-1,,Size,XS,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659849/brownbutter_products/W519FF207127A_1.jpg,1,Tops - Pink - XS,,FALSE,Tops - Pink | BrownButter - Premium Fashion,"Shop Tops - Pink at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Pink,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W519FF207127A,,,New,FALSE,,,,,
,,,,,,,TRUE,active,W519FF207127A-2,,Size,S,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659850/brownbutter_products/W519FF207127A_2.jpg,2,Tops - Pink - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W519FF207127A-3,,Size,M,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W519FF207127A-4,,Size,L,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W519FF207127A-5,,Size,XL,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Black,tops-black-ycc1,Comfortable and fashionable tops - black,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W519FF207127B-1,,Size,XS,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659851/brownbutter_products/W519FF207127B_1.jpg,1,Tops - Black - XS,,FALSE,Tops - Black | BrownButter - Premium Fashion,"Shop Tops - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W519FF207127B,,,New,FALSE,,,,,
,,,,,,,TRUE,active,W519FF207127B-2,,Size,S,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659853/brownbutter_products/W519FF207127B_2.jpg,2,Tops - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W519FF207127B-3,,Size,M,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W519FF207127B-4,,Size,L,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W519FF207127B-5,,Size,XL,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Black,tops-black-2pzl,Stylish tops - black for everyday wear,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W519FF207295A-1,,Size,XS,,,,,,,,1100,1700,573,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659854/brownbutter_products/W519FF207295A_1.jpg,1,Tops - Black - XS,,FALSE,Tops - Black | BrownButter - Premium Fashion,"Shop Tops - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W519FF207295A,,,New,FALSE,,,,,
,,,,,,,TRUE,active,W519FF207295A-2,,Size,S,,,,,,,,1100,1700,573,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659854/brownbutter_products/W519FF207295A_2.jpg,2,Tops - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W519FF207295A-3,,Size,M,,,,,,,,1100,1700,573,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W519FF207295A-4,,Size,L,,,,,,,,1100,1700,573,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W519FF207295A-5,,Size,XL,,,,,,,,1100,1700,573,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Black,tops-black-dcfl,Must-have tops - black,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W519FF207406B-1,,Size,XS,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659856/brownbutter_products/W519FF207406B_1.jpg,1,Tops - Black - XS,,FALSE,Tops - Black | BrownButter - Premium Fashion,"Shop Tops - Black at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Black,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W519FF207406B,,,New,FALSE,,,,,
,,,,,,,TRUE,active,W519FF207406B-2,,Size,S,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659857/brownbutter_products/W519FF207406B_2.jpg,2,Tops - Black - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W519FF207406B-3,,Size,M,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W519FF207406B-4,,Size,L,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W519FF207406B-5,,Size,XL,,,,,,,,1100,1700,550,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - White,tops-white-ssov,Premium quality tops - white,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W519XF13046A1-1,,Size,XS,,,,,,,,1200,1800,596,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659858/brownbutter_products/W519XF13046A1_1.jpg,1,Tops - White - XS,,FALSE,Tops - White | BrownButter - Premium Fashion,"Shop Tops - White at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",White,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W519XF13046A1,,,New,FALSE,,,,,
,,,,,,,TRUE,active,W519XF13046A1-2,,Size,S,,,,,,,,1200,1800,596,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659859/brownbutter_products/W519XF13046A1_2.jpg,2,Tops - White - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W519XF13046A1-3,,Size,M,,,,,,,,1200,1800,596,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W519XF13046A1-4,,Size,L,,,,,,,,1200,1800,596,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W519XF13046A1-5,,Size,XL,,,,,,,,1200,1800,596,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Pink,tops-pink-4g4m,Premium quality tops - pink,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W520260107-1,,Size,XS,,,,,,,,1200,1800,608,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659860/brownbutter_products/W520260107_1.jpg,1,Tops - Pink - XS,,FALSE,Tops - Pink | BrownButter - Premium Fashion,"Shop Tops - Pink at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Pink,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W520260107,,,New,FALSE,,,,,
,,,,,,,TRUE,active,W520260107-2,,Size,S,,,,,,,,1200,1800,608,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659862/brownbutter_products/W520260107_2.jpg,2,Tops - Pink - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W520260107-3,,Size,M,,,,,,,,1200,1800,608,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W520260107-4,,Size,L,,,,,,,,1200,1800,608,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W520260107-5,,Size,XL,,,,,,,,1200,1800,608,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Tops - Red,tops-red-doan,Trending tops - red collection,BrownButter,Apparel & Accessories > Clothing,Tops,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W556WX2517D-1,,Size,XS,,,,,,,,1700,2500,829,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659863/brownbutter_products/W556WX2517D_1.jpg,1,Tops - Red - XS,,FALSE,Tops - Red | BrownButter - Premium Fashion,"Shop Tops - Red at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Red,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W556WX2517D,,,New,FALSE,,,,,
,,,,,,,TRUE,active,W556WX2517D-2,,Size,S,,,,,,,,1700,2500,829,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775659864/brownbutter_products/W556WX2517D_2.jpg,2,Tops - Red - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W556WX2517D-3,,Size,M,,,,,,,,1700,2500,829,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W556WX2517D-4,,Size,L,,,,,,,,1700,2500,829,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W556WX2517D-5,,Size,XL,,,,,,,,1700,2500,829,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Dress - Polyester Blend,dress-polyester-blend-jsli,Stylish dress - polyester blend for everyday wear,BrownButter,Apparel & Accessories > Clothing,Dress,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W254K2623008-1,,Size,XS,,,,,,,,2000,3000,1004,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818811/brownbutter_products/W254K2623008_1.jpg,1,Dress - Polyester Blend - XS,,FALSE,Dress - Polyester Blend | BrownButter - Premium Fashion,"Shop Dress - Polyester Blend at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Polyester Blend,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W254K2623008,,,New,FALSE,,,,,
,,,,,,,TRUE,active,W254K2623008-2,,Size,S,,,,,,,,2000,3000,1004,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818812/brownbutter_products/W254K2623008_2.jpg,2,Dress - Polyester Blend - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W254K2623008-3,,Size,M,,,,,,,,2000,3000,1004,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818813/brownbutter_products/W254K2623008_3.jpg,3,Dress - Polyester Blend - M,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W254K2623008-4,,Size,L,,,,,,,,2000,3000,1004,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W254K2623008-5,,Size,XL,,,,,,,,2000,3000,1004,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Dress - Polyester,dress-polyester-5fwu,Premium quality dress - polyester,BrownButter,Apparel & Accessories > Clothing,Dress,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W2812495-1,,Size,XS,,,,,,,,2000,3000,1004,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818815/brownbutter_products/W2812495_1.jpg,1,Dress - Polyester - XS,,FALSE,Dress - Polyester | BrownButter - Premium Fashion,"Shop Dress - Polyester at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Polyester,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W2812495,,,New,FALSE,,,,,
,,,,,,,TRUE,active,W2812495-2,,Size,S,,,,,,,,2000,3000,1004,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818816/brownbutter_products/W2812495_2.jpg,2,Dress - Polyester - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W2812495-3,,Size,M,,,,,,,,2000,3000,1004,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818817/brownbutter_products/W2812495_3.jpg,3,Dress - Polyester - M,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W2812495-4,,Size,L,,,,,,,,2000,3000,1004,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W2812495-5,,Size,XL,,,,,,,,2000,3000,1004,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
Dress - Polyester Blend,dress-polyester-blend-wfgq,Must-have dress - polyester blend,BrownButter,Apparel & Accessories > Clothing,Dress,"new-arrival, brownbutter, premium, indian-fashion, women",TRUE,active,W2812515A-1,,Size,XS,,,,,,,,2100,3100,1027,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818818/brownbutter_products/W2812515A_1.jpg,1,Dress - Polyester Blend - XS,,FALSE,Dress - Polyester Blend | BrownButter - Premium Fashion,"Shop Dress - Polyester Blend at BrownButter. Premium quality, affordable prices. Free shipping on orders above â‚¹999.",Polyester Blend,Apparel & Accessories > Clothing,Women,Adult (13+ years old),W2812515A,,,New,FALSE,,,,,
,,,,,,,TRUE,active,W2812515A-2,,Size,S,,,,,,,,2100,3100,1027,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818820/brownbutter_products/W2812515A_2.jpg,2,Dress - Polyester Blend - S,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W2812515A-3,,Size,M,,,,,,,,2100,3100,1027,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,https://res.cloudinary.com/dti84w6xv/image/upload/v1775818821/brownbutter_products/W2812515A_3.jpg,3,Dress - Polyester Blend - M,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W2812515A-4,,Size,L,,,,,,,,2100,3100,1027,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
,,,,,,,TRUE,active,W2812515A-5,,Size,XL,,,,,,,,2100,3100,1027,TRUE,,,,,,shopify,5,DENY,500,g,TRUE,manual,,,,,FALSE,,,,,,,,,,,FALSE,,,,,
